"INCIDENT_ID","OFFENSE_ID","OFFENSE_CODE","OFFENSE_CODE_EXTENSION","OFFENSE_TYPE_ID","OFFENSE_CATEGORY_ID","FIRST_OCCURRENCE_DATE","LAST_OCCURRENCE_DATE","REPORTED_DATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","GEO_LON","GEO_LAT","DISTRICT_ID","PRECINCT_ID","NEIGHBORHOOD_ID","IS_CRIME","IS_TRAFFIC"
"2018250868","2018250868549900","5499","0","traf-other","all-other-crimes","4/15/2018 2:58:00 AM","","4/15/2018 4:21:00 AM","14TH ST / MARKET ST","3140163","1697662","-105.00153510","39.74783130","6","612","auraria","1","0"
"2018239106","2018239106239901","2399","1","theft-bicycle","larceny","4/10/2018 10:19:00 AM","4/10/2018 10:20:00 AM","4/10/2018 3:31:00 PM","1255 10TH ST","3138433","1696414","-105.00771150","39.74443120","1","123","auraria","1","0"
"2018250831","2018250831357200","3572","0","drug-methampetamine-possess","drug-alcohol","4/15/2018 3:15:00 AM","","4/15/2018 4:26:00 AM","W EVANS AVE / S STUART ST","3128585","1672791","-105.04315430","39.67972230","4","421","harvey-park","1","0"
"2018252542","2018252542549900","5499","0","traf-other","all-other-crimes","4/15/2018 10:10:00 PM","","4/15/2018 10:10:00 PM","W COLFAX AVE / N WINONA CT","3127252","1694869","-105.04749950","39.74034950","1","122","west-colfax","1","0"
"2018251010","2018251010131500","1315","0","aggravated-assault","aggravated-assault","4/15/2018 6:00:00 AM","","4/15/2018 10:13:00 AM","4801 E 9TH AVE","3159933","1691724","-104.93136050","39.73121170","2","222","hale","1","0"
"2018248575","2018248575230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","4/14/2018 2:55:00 AM","","4/14/2018 4:50:00 AM","","3131405","1695972","-105.03271180","39.74331970","1","121","west-colfax","1","0"
"2018244886","2018244886220400","2204","0","burglary-residence-no-force","burglary","4/12/2018 4:30:00 PM","4/12/2018 5:30:00 PM","4/12/2018 8:30:00 PM","2719 S KENDALL WAY","3122040","1668154","-105.06648610","39.66708060","4","423","bear-valley","1","0"
"2018252748","2018252748549902","5499","2","vehicular-eluding-no-chase","all-other-crimes","4/16/2018 12:07:00 AM","","4/16/2018 12:07:00 AM","W 6TH AVE / N FEDERAL BLVD","3133569","1689526","-105.02513630","39.72559340","1","122","villa-park","1","0"
"2018246386","2018246386131600","1316","0","threats-to-injure","public-disorder","4/13/2018 1:45:00 AM","4/13/2018 1:55:00 AM","4/13/2018 9:21:00 AM","4510 W NEVADA PL","3127609","1683930","-105.04642430","39.71031480","4","412","westwood","1","0"
"2018247498","2018247498240400","2404","0","theft-of-motor-vehicle","auto-theft","4/12/2018 3:00:00 AM","","4/13/2018 6:05:00 PM","160 S BROADWAY ST","3144222","1685151","-104.98735140","39.71342420","3","311","speer","1","0"
"2018247652","2018247652544100","5441","0","traffic-accident","traffic-accident","4/13/2018 6:45:00 PM","","4/13/2018 8:25:00 PM","400 BLOCK S BROADWAY ST","3144270","1683545","-104.987213","39.70901470","3","312","washington-park-west","0","1"
"2018250166","2018250166549900","5499","0","traf-other","all-other-crimes","4/14/2018 9:30:00 PM","","4/14/2018 10:27:00 PM","100 BLOCK N FEDERAL BLVD","3133616","1687089","-105.02501450","39.71890270","4","411","valverde","1","0"
"2018246998","2018246998570700","5707","0","criminal-trespassing","all-other-crimes","4/13/2018 2:00:00 PM","","4/13/2018 2:17:00 PM","I70 HWYWB / N PEORIA ST","3183536","1707544","-104.84703880","39.77420430","5","511","stapleton","1","0"
"2018251730","2018251730570700","5707","0","criminal-trespassing","all-other-crimes","4/15/2018 3:32:00 PM","","4/15/2018 4:59:00 PM","1365 N FEDERAL BLVD","3133421","1693954","-105.02558030","39.73775130","1","122","west-colfax","1","0"
"201882441","201882441131302","1313","2","assault-dv","other-crimes-against-persons","2/3/2018 11:00:00 AM","2/3/2018 9:00:00 PM","2/3/2018 11:32:00 PM","3511 W 39TH AVE","3131168","1706008","-105.03337120","39.77087360","1","111","berkeley","1","0"
"201879453","201879453230300","2303","0","theft-shoplift","larceny","2/2/2018 4:20:00 PM","","2/2/2018 4:21:00 PM","6200 E COLFAX AVE","3164317","1694811","-104.91570310","39.73960970","2","222","montclair","1","0"
